ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
453,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,CryBabyNewsCom
454,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;,;,,oliviastb20
455,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,TammyB_82
456,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,Jenjoturtle
457,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;,;,,Hellcat_Kita
458,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,sads1124
459,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,thouxan6ix
460,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,cc_Galz
461,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,harrylove2000
462,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;,;,,nappyheadddd
463,ROEVWADE,#ROEVWADE is about PRIVACY  and MY MEDICAL Needs AND IT'S JUST AS IMPORTANT TO ME As your FKING 2ND AMENDMENT ... See you at the battlefield !!!,,,https://twitter.com/i/web/status/1128733404143456256,WubsNet
464,"RoeVWade, WednesdayWisdom","Only a liberal would advocate for sucking the brains out of babies born alive!

#RoeVWade 👼🏼🍼
#WednesdayWisdom 
#WednesdayMotivation",liberal;,liberal;,,drrichswier
465,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,livinmylife1603
466,RoeVWade,"The Supreme Court said in #RoeVWade that every American woman's right to privacy—their right to choose—is ""fundamental."" It is a civil right.

Taking away that freedom—as the #AlabamaAbortionBan does—is not only illegal, it is an attempt to drag us backwards. #WeWontGoBack","Supreme Court,American;","Supreme Court,American;",,116deerfield
467,,“Step 1 was to get Brett Kavanaugh appointed to the Supreme Court. Step 2 was to enact multiple laws in multiple states so that they could work their way up the appeals process. Step 3 is Kavanaugh paying back all of the favors it took to get him appointed.”,"Brett Kavanaugh,Supreme Court;;Kavanaugh;","Brett Kavanaugh,Supreme Court;;Kavanaugh;",,janine_harty
468,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor Abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Alabama,Abortion,America;;",";Alabama,,America;;",,JoCinWB
469,,Alabama’s abortion ban is a cruel and blatant attack on women—and it is part of a larger effort by extreme politicians to roll back #RoevWade. I’m going to fight these attacks every step of the way and I know women and men across the country are too.,"Alabama, Abortion;","Alabama, ;",,leila_ghostbird
470,,"Alabama reaches a new, deeply unconstitutional low. Abortion is not a crime, it is a medical procedure, a constitutional right,  above all else, a choice for women to make without government interference. We’ll never stop fighting for women to have control over their own bodies. ",Alabama; Abortion;,Alabama; ;,,HunterStlspirit
471,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor Abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Alabama,Abortion,America;;",";Alabama,,America;;",,iamwomanIROAR
472,,"Please, at the most basic level, think about the language you use so you don't misgender me while you fight for our rights. #AbortionRights #ReproductiveRights #RoeVWade #TransRights",,,https://twitter.com/i/web/status/1128733413702131712,KaylaRosenZines
473,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,curtisstigers
474,,"Alabama reaches a new, deeply unconstitutional low. Abortion is not a crime, it is a medical procedure, a constitutional right,  above all else, a choice for women to make without government interference. We’ll never stop fighting for women to have control over their own bodies. ",Alabama;Abortion,Alabama;,,wickedwoman1
475,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,karenamyatt
476,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,Rob995957
477,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,dawndziuba
478,,"45 people and their 87,000 bots with cartoon character profile images and less than 20 followers are out debating #RoeVWade today on Twitter.",,,,Nomad1331
479,"WarOnWomen, RepublicansHateGirlsAndWomen",The @GOP hates us. This is not up for debate anymore. #WarOnWomen #RepublicansHateGirlsAndWomen #WomensRightsAreHumanRights #HandmaidsTale #Alabama #RoeVWade #LindseyGrahamObstructed #wednesdaythoughts #wednesdaymotivation #wednesdaywisdom #VoteBlueNoMatterWho Alabama,Alabama,Alabama,,cwalshCURO
480,RoeVWade,"The Supreme Court said in #RoeVWade that every American woman's right to privacy—their right to choose—is ""fundamental."" It is a civil right.

Taking away that freedom—as the #AlabamaAbortionBan does—is not only illegal, it is an attempt to drag us backwards. #WeWontGoBack","Supreme Court,American;;;","Supreme Court,American;;;",,mikebank_
481,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,EmmaleeClare
482,,@SenatorCollins care to comment?,,,,imwithher_dmt
483,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,SchlatterArt
484,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ",,,,DJTlovesVladdyP
485,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,Jenjoturtle
486,AlabamaAbortionBan,#AlabamaAbortionBan NY and CA must immediately withhold Federal taxes and refuse to subsidize the rest of the country. We must not pay for our rights to be taken from us due to a corrupt system of unequal representation. We cannot pay for #RoeVWade to be overturned.,"NY,CA;;","NY,CA;;",https://twitter.com/i/web/status/1128733428126560256,harrisdoran
487,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;;;,;;;;,,bjaspeitia
488,,"I say this to the women in Alabama and all over the world:

💯 I am white
💯 I am old
💯 I am a man
💯 I am disgusted by us
💯 I will spend the rest of my life fighting the #GOP

AND-I-AM-WITH-YOU 💯

#RoeVWade #GOPCruelty #VoteBlueToSaveAmerica #ImWithHer #WednesdayWisdom ",Alabama;;;;;;;;,Alabama;;;;;;;;,,ViaCheri
489,RoeVWade,I'm so pissed off. How did this even start happening like... I do not wanna live like a damn handmaiden  #RoeVWade,;,;,,Queen_Lenisha
490,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,LangbeinLisa
491,RoeVWade,"Maybe if we called school shootings ""post-birth abortions"" the Republican Party would give a damn about them. #RoeVWade #AlabamaAbortionBan",Republican Party,Republican Party,,lanapper708
492,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,marievansauthor
493,,The same lawmakers who say science is their reason for rolling back abortion rights refuse to make laws based on science that shows easy access to guns has given America a gun homicide rate 25 times higher than any peer nation. #RoeVWade,America,America,,DrakeGoldwater
494,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,Panic_Unit
495,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;;,;;,,sWiMmErmeg14
496,,Yesterday Alabama voted to ban nearly all abortions and criminalize the procedure for doctors in a direct challenge to #RoeVWade The legislation does not make exceptions for rape or incest. Watch @BirthrightFilm to learn more about what is now at,Alabama;;,Alabama;;,https://twitter.com/i/web/status/1128733439665090562,womenmakemovies
497,youknowme,"#youknowme by the name God, since as many as 50% of all pregnancies end is misscarriage you could say I'm the biggest abortionist of all time. What are you gonna do about that? Jail me? #AlabamaAbortionBan #RoeVWade",;;;,;;;,https://twitter.com/i/web/status/1128733442848350209,DeliaMacD1
498,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Alabama,Abortion,America;;",";Alabama,,America;;",,bancroft_m
499,ConmanInChief,"Well, fucking, well.... the #ConmanInChief strikes again...",,,,ugonaluvme
500,,No matter where we live WE MUST TAKE ACTION! Your phone call could help! Do it please!🥰🌹😍,;;,;;,https://twitter.com/deemoney521/status/1128669570703794176,ConnieStieghan
501,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,DensJewel
502,,“Step 1 was to get Brett Kavanaugh appointed to the Supreme Court. Step 2 was to enact multiple laws in multiple states so that they could work their way up the appeals process. Step 3 is Kavanaugh paying back all of the favors it took to get him appointed.”,"Brett Kavanaugh,Supreme Court;;Kavanaugh;","Brett Kavanaugh,Supreme Court;;Kavanaugh;",,JBmcnulty
503,RoeVWade,Why don't we make it illegal to get a woman pregnant against her will? #RoeVWade,;,;,,BSeeprs85
504,,Alabama State Senator on new Pro-Life bill: “Life is a life even if its origin are in very difficult situations. That life is still precious...Life is a gift of our creator and we must do everything that we can to protect life.” #RoeVWade,Alabama State Senator;;;,Alabama State Senator;;;,,Mick2117
505,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,zzbatman
506,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump","Trump,Donald Trump",,GratefullJedd
507,,RETWEET Y'ALL!!!! 😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂 @realDonaldTrump IS.  .   #🐱GRABBER,,,,italgal37
508,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,thealivefox
509,,We all know what these extreme bans on Abortion are meant to do: Control women—and punish them severely when they dare to make their *own* decisions about their lives and their bodies. #Alabama #RoevWade,Abortion;,;,,sylvanaire
510,,Don’t look away from who is trying to turn back the clock on our basic human rights. Women are coming for these seats.  #Alabama #RoevWade,;;,;;,,MoniqueSaing
511,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;;,;;,,taytraisci
512,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor Abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Alabama,Abortion,America;;",";Alabama,,America;;",,StormyBluePup
513,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,babyrob5
514,,The Left's phony baloney as usual,,,https://twitter.com/TimRunsHisMouth/status/1128717527700443136,Dawn_DeMore1
515,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,blackknight9585
516,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,RobinKMorey1
517,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,OETKB2
518,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,bakerlarry84
519,RoeVWade,Reminder: Roe herself DESPERATELY wanted to see #RoeVWade overturned. (But Planned Parenthood won’t want us to know that),,,,MikeMw86
520,,"I was 12 in this picture, wearing a snoopy t shirt, and definitely not old enough to carry a pregnancy or have a baby. Why do lawmakers think I would've been? #RoeVWade 

Confront the legislators that are trying to force children to have children. ",;;,;;,,kissmesunlight
521,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,callmluiz1
522,,Don’t look away from who is trying to turn back the clock on our basic human rights. Women are coming for these seats.  #Alabama #RoevWade,;;,;;,,RTicks
523,"Alabama, MenWhoHate, RoeVWade",These men just voted to kill women #Alabama #MenWhoHate #RoeVWade,,,,stephenpomes
524,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,nickyg_123
525,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,Panic_Unit
526,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,LadyAnon5
527,,"Imagine this. 
Child stalked. 12 yo child raped.
The law refuses an Abortion. 
Rapist of child gets joint custody of child's child. 
Child grows up having forced connection to her rapist. 
Child grows up with father rapist.
Stop the attacks on #RoeVWade
",;;Abortion;;;;,;;;;;;,,lejandroperez4l
528,RoeVWade,"This is why they shoved Kavanaugh down our throats, to get #RoeVWade in front of a Supreme Court willing to let women die from unsafe abortions. With the deck stacked, its completely up to the people to make this politically untenable. You choose now.  ","Kavanaugh,Supreme Court;;","Kavanaugh,Supreme Court;;",,extranohere
529,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,danehurt
530,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,KathleenBordick
531,"Darpa, Sockpuppeta",#Darpa tactics? #Sockpuppeta to drive social discourse.,;,;,https://twitter.com/TimRunsHisMouth/status/1128717527700443136,Dawn_DeMore1
532,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,KathleenMcCarr8
533,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,JustAlli8498
534,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,KatieG8811
535,,"Republicans: They want your Sons for WAR. They want your daughters for BREEDING. AND they want to make Americans so poor, they""ll work too much to pay attention.

All of it happening before our eyes in real time. 

#Alabama #Iran #WednesdayWisdom #RoeVWade",Republicans;;;Americans;;,Republicans;;;Americans;;,,LibertyIsALady
536,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,MatthewWearp
537,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;;;,;;;;,,LexxLuther804
538,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;;,;;,,laurenallvord
539,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,serge1610
540,"RoeVWade, Alabama","If Jesus was in America we’d all have healthcare, not banning abortions. #RoeVWade #Alabama ","Jesus,Ameica","Jesus,Ameica",,RunjhunNoopur
541,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;,;,,stephenpomes
542,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,lynnestohs
543,"BOYCOTTALABAMA, AlabamaAbortionBan, RoeVWade",I will not visit Alabama or buy any goods from that state. #BOYCOTTALABAMA #AlabamaAbortionBan #RoeVWade,Alabama;,Alabama;,,RomanNavarroJr
544,,America is where the Planned Parenthood shooter was too insane to stand trial for murder but not too insane to legally buy semi automatics.  #RoeVWade,"America,Planned Parenthood;","America,Planned Parenthood;",,edge_lordsnow
545,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,GannonKarlay
546,"smh, AlabamaAbortionBan, WomensRightsAreHumanRights, RoeVWade",It’s 2019 and this is what is trending #smh #AlabamaAbortionBan #WomensRightsAreHumanRights #RoeVWade,,,,RaeAnnJohnsonFL
547,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,ljbRESIST
548,RoeVWade,Reminder: Roe herself DESPERATELY wanted to see #RoeVWade overturned. (But Planned Parenthood won’t want us to know that),Roe;Planned Parenthood,Roe;Planned Parenthood,,maryclassof2k16
549,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,TheTobster111
550,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,Wharf_Rat_Now
551,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,RTicks
552,RoeVWade,@WalshFreedom Taking away the right for a woman to have control over her own body is. #RoeVWade,;,;,,NIWJ
553,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,perrymeade
554,,"This attack on women's health and freedom is an abomination. 

To my fellow males: THIS IS OUR FIGHT TOO. STEP UP.

#Abortion #RoeVWade #Alabama ",;;,;;,,maoram1972
555,RoeVWade,"Maybe if we called school shootings ""post-birth abortions"" the Republican Party would give a damn about them. #RoeVWade #AlabamaAbortionBan",Republican Party,Republican Party,,HerFaithness
556,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,sinnndia
557,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,TrulyLaReina
558,"fiverr, AlabamaAbortionBan","@scrowder Are you looking for convert PSD to HTML? Contact me at any time on #fiverr
Jets Gase #AlabamaAbortionBan #WednesdayWisdom Black Mirror #RoeVWade Morty 
","PSD,HTML;Jets Gase,Black Mirror,Morty",;Morty,https://twitter.com/i/web/status/1128733515565060096,shafiqhammad7
559,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,_theAword_
560,,"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade ",uterus;;;;,;;;;,,chantell22
561,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,slowhand427
562,,"In Alabama, you don't need much to be a father.  You can cruise the streets in your van with a mattress and some rope and grab the girl of your choice.  She doesn't have a choice; the rapist does.   #RoeVWade",Alabama;,Alabama;,https://twitter.com/i/web/status/1128733521978253312,ligonlaw
563,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,JanetShellenbe2
564,,"Democrats are passing laws that would force you to donate your kidney if someone else needed it to survive! You could be charged with murder if you refuse. 

Wait. I got that mixed up. I meant Republicans, not Dems. And I meant uterus, not kidney. 
#ForcedBirth #RoeVWade","Democrats;;;Republicans,Dems;uterus;kidney","Democrats;;;Republicans,Dems;;kidney",https://twitter.com/i/web/status/1128733524901662720,Kevin_M_Horn
565,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;;;,;;;;,,beyondfedup81
566,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,morgan0437
567,RoeVWade,"Maybe if we called school shootings ""post-birth abortions"" the Republican Party would give a damn about them. #RoeVWade #AlabamaAbortionBan",Republican Party,Republican Party,,Jacala63
568,,"@LeslieMarshall Why are women being punished. Where is there ANY moral and personal responsibility given to the father of the pregnancy. If woman who aborts fetus gets jail time the sperm donor should face exactly equal punishment. Oh wait, Abortion is legal in America #RoeVWade",";;;Abortion,America",";;;,America",https://twitter.com/i/web/status/1128733527678255104,owlychick
569,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,Sarakrasny
570,,America is where the Planned Parenthood shooter was too insane to stand trial for murder but not too insane to legally buy semi automatics.  #RoeVWade,"America,Planned Parenthood;","America,Planned Parenthood;",,kdridout
571,RoeVWade,"If a woman dies during childbirth, then the man who orgasmed inside her should be charged with murder. #RoeVWade",;,;,,imnbrTweets
572,,"What's all the fuss? U can still get an ""Abortion"" in Alabama. Just wait until your kid is school age and leave it in the hands of classroom shooters there. #NRAIsATerroristOrganization #BoycottAlabama #RoeVWade #WomensRightsAreHumanRights #AlabamaHatesWomen #AlabamaAbortionBan",";Abortion,Alabama;;",";,Alabama;;",,concerned2345
573,"fiverr, AlabamaAbortionBan","@JRehling Are you looking for convert PSD to HTML? Contact me at any time on #fiverr
Jets Gase #AlabamaAbortionBan #WednesdayWisdom Black Mirror #RoeVWade Morty 
","PSD,HTML;Jets Gase,Black Mirror,Morty",;Morty,https://twitter.com/i/web/status/1128733532623450112,shafiqhammad7
574,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;,;,,paulaasawaya
575,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,xanintreb
576,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;;;,;;;;,,maccamcmanus
577,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,18neverforget
578,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,Chambmar
579,AlabamaAbortionBan,I 100% applaud the #AlabamaAbortionBan. It should be a worldwide ban  adoptions should be free for qualifying families. I can't wait for #RoeVWade to get overturned. #WomensRightsAreHumanRights #MensRightsAreHumanRights #BabiesRightsAreHumanRights #ChildrensRightsAreHumanRights,;;,;;,https://twitter.com/i/web/status/1128733537773993985,lacoatesmay13
580,,"The right on Abortion: ""Won't someone think of the children!?""
The right on the latest mass shooting of innocent children in schools: crickets
But yeah. Totally pro-life and not anti-woman. Totally. #RoeVWade #AlabamaAbortionBan #alpolitics",Abortion;;;;,;;;;,,dmjossel
581,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,ikilledriley
582,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,Lit831
583,,"Rape, incest, and a threat to the life of the mother account for less than 1% of abortions annually. ",,,,KYuga2020
