ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
608,,It’s happening.,,,https://twitter.com/trish_regan/status/1123211269572575233,sevenfiftyfive1
609,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,TeamMelenudo
610,Venezuela,"Confirmed: YouTube, Bing, and Google services restricted in #Venezuela, as Guaido speaks to public from Caracas following yesterday's public uprising #KeepItOn #1May ⬇️
 ","YouTube, Bing,Google,Guaido,Caracas","YouTube, Bing,Google,Guaido,Caracas",,Sir_Vincent20
611,,"Found Out BIG TIME
Kinder, caring, fairer, forgiving considerate new kind of politics is a lie as Socialism has been all along.","Kinder,Socialism","Kinder,",https://twitter.com/i/web/status/1123673349308256260,Blackbirds1632
612,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,rogerm82
613,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,JUANCBARRY
614,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,jglally07
615,Venezuela,"What’s happening in Venezuela is NOT a coup. @jguaido is the democratically legitimate president according to #Venezuela’s own Constitution.

Nicolás Maduro, on the other hand, is a criminal dictator who rigged the last election. Maduro must go.",Venezuela;Constitution;Nicolás Maduro;Maduro,Venezuela;;Nicolás Maduro;Maduro,,keithannstockd3
616,,"There is no guidebook for when we should support change in power in another country.

But Venezuela’s case is clear. Maduro, a relentless dictator, has destroyed Venezuela. @JGuaido leads the only democratically elected body.

We should support this change for a freer #Venezuela.",";Venezuela;Maduro,Venezuela;;",";Venezuela;Maduro,Venezuela;;",,Jeannightbird
617,,"No, USS Theodore Roosevelt is not on the move. That's incorrect.

",USS Theodore Roosevelt;,USS Theodore Roosevelt;,https://twitter.com/intel_radar24/status/1123353357970812929,willmil1219
618,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,carolinasilvabi
619,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,renovado2810
620,Venezuela,"Ret. Brigadier General @ajtata on potential U.S. military involvement in #Venezuela: ""We're at this tipping point and maybe a little nudge from U.S. special forces could help turn this thing 100% in Juan Guaido's direction."" #TrishRegan ","Ret. Brigadier General,U.S;U.S,Juan Guaido;","Ret. Brigadier General,U.S;U.S,Juan Guaido;",,elbufalo2007
621,Venezuela,"Just in case anyone still questions who is really in charge behind the scenes in #Venezuela, the defense minister’s tweet is virtually identical to the one sent by the unelected “President” of #Cuba. ",,,,AnaRoblesVN
622,Venezuela,Concerned about news that there are some attempts against the constitutional order in #Venezuela. Oppose attempts to change legitimate governments via non-democratic means. Stand in favor of settling problems in the country through dialogue. Always w/the people of Venezuela.,;;;Venezuela,;;;Venezuela,,gungorbaydar
623,,"People are protesting and dying in Venezuela right now, trying to remove their socialist dictator. I hope they succeed! #VenezuelaLibre

It's also sad, because it was so predictable. Over and over, government control of business destroys economies  leads to tragedy:

#Venezuela ","Venezuela,socialist;;;;","Venezuela,socialist;;;;",,CruzElano
624,Maduro,"Watch brutality of the Dictator #Maduro's security forces who are violently suppressing defenseless protesters in los Teques. This is happening in several cities of #Venezuela now.
#operaciónlibertad ","Dictator, los Teques;;","Dictator, los Teques;;",,marivurdaneta
625,"Macron, France, Venezuela","#Macron turns #France into #Venezuela
today. ",;,;,https://youtu.be/DTN5-gyd3Kk,twintiermedia
626,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;,;;Pres of Venezuela;Venezuela;,,ediamantepower
627,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,CristoyVenezuel
628,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,pierre2J
629,"Venezuela, SantaFe, Caracas, VamosConTodo, 1M",##Venezuela “YES WE CAN” shouts crowd in #SantaFe #Caracas via @Aledemar1M #VamosConTodo #1M,,,,rosariopila50
630,,This is why we have guns.,,,https://twitter.com/ConflictsW/status/1123253324969598977,abates145
631,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,malufrancis
632,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,Cesar_Rky
633,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,ManueelCarias
634,Venezuela,"@DanielLMcAdams This no-show fiasco in #Venezuela is @realDonaldTrump's Bay of Pigs. 
He needs to fire his Allen Dulles, @SecPompeo and @AmbJohnBolton",Bay of Pigs;Allen DUlles,Bay of Pigs;Allen DUlles,,DanielLMcAdams
635,"Venezuela, Apure, Maduro, OperacionLibertad",#Venezuela 🇻🇪: the people of #Apure state calling for the downfall of #Maduro as they participate in #OperacionLibertad. #1May,,,,AnaRoblesVN
636,Venezuela,"What’s happening in Venezuela is NOT a coup. @jguaido is the democratically legitimate president according to #Venezuela’s own Constitution.

Nicolás Maduro, on the other hand, is a criminal dictator who rigged the last election. Maduro must go.",Venezuela;Constitution;Nicolás Maduro;Maduro,Venezuela;;Nicolás Maduro;Maduro,,moosemuffinn
637,,"Pompeo is GREAT. 

Those who think the defense of democracy in our hemisphere is not important are just plain wrong. ",Pompeo;,Pompeo;,,borgesbsoto
638,"Venezuela, 1M","A photojournalist has been shot by the GNB in the city of Caracas
#Venezuela #1M ","GNB, Caracas;","GNB, Caracas;",,lorearraiz
639,,"When I said “they’re already there,” I was reiterating that the Russians are already there – a point that I have made repeatedly. I believe that @TuckerCarlson’s response, “Why should I care if they’re there?” indicates that he understood my point as well. #Venezuela #Russia",Russians;;;,Russians;;;,,JOSEZALEC
640,Maduro,#Maduro says he investigating who was behind today’s military uprising. Won’t have to look very far. 4 of them were sitting with him at the conference table when he said that.,;;,;;,,joelagr
641,"MayDay, MayDay, Venezuela",#MayDay RT @DraganB19: My #MayDay tweet thread regarding situation in #Venezuela... /0,,,,lopezgovlaw
642,"Venezuela, OperaciónLibertad","Today, valiant Venezuelans took to the streets of #Venezuela in support of #OperaciónLibertad. I am 100% in support of @jguaido and the interim government as they fight to restore democratic order. ",,,,teacherfanny113
643,Venezuela,"Wow. Look at all the tear gas deployed against the people of #Venezuela. 

Oh no wait. This is actually Macron’s police attacking the #YellowVests in #France today for the 24th weekend in a row.

Go back to whatever you were doing y’all 🤗 #GiletsJaunes ",;;;Macron;,;;;Macron;,,Mabukon
644,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,Dannlabra
645,,Praying for those fighting for freedom.,,,https://twitter.com/AmichaiStein1/status/1123307350356627457,Morbid_Beatz
646,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,2_franklim
647,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;;,;;Pres of Venezuela;;,,jpernaletetua
648,,"There is no guidebook for when we should support change in power in another country.

But Venezuela’s case is clear. Maduro, a relentless dictator, has destroyed Venezuela. @JGuaido leads the only democratically elected body.

We should support this change for a freer #Venezuela.",";Venezuela;Maduro,Venezuela;;",";Venezuela;Maduro,Venezuela;;",,stickggs
649,"maduroregime, Venezuela",Violent pro-#maduroregime ‘colectivo’ gangs organizing to carry out attacks today on civilian protests in #Venezuela,,,,Magui024
650,"Venezuela, 1M","A photojournalist has been shot by the GNB in the city of Caracas
#Venezuela #1M ","GNB,Caracas;","GNB,Caracas;",,DrSirard
651,Venezuela,"Has the world always been this mad/bad - the US want to 'restore democracy' to #Venezuela via military coup - ousting the fairly elected, democratic leader  replacing him with someone no-one's ever voted for...except leaders of a few countries who want to exploit Venezuelans",Venezuelans,Venezuelans,,MARYNURSE1950
652,Venezuela,"A photojournalist has been shot in #Venezuela, allegedly by the national guard. ",national guard,national guard,https://twitter.com/melaniobar/status/1123664883722084352,EilishHart
653,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;;,;;;,,pablogonarist
654,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;;,;;;,,luisadcg
655,Venezuela,"Defense Secretary Shanahan canceled a trip to Europe to focus on #Venezuela, and Bolton said the NSC l will meet on Weds to focus on the crisis. The U.S. is “considering a lot of steps” that may involve additional sanctions on Russia or Cuba. ","Defense Secretary Shanahan, Europe,Bolton,NSC,Weds;U.S, Russia,Cuba","Defense Secretary Shanahan, Europe,Bolton,NSC,Weds;U.S, Russia,Cuba",,andrebasbaum
656,,"As an American, I’m deeply concerned by the actions of the criminal US government as it relates to Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine...the list goes on. #HandsOffVenezuela ","American,US,Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine","American,US,Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine",,NestorB71924241
657,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,zuzuku
658,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;;Macron;,;;;Macron;,,unapprovednews
659,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;;,;;Pres of Venezuela;;,,teacherfanny113
660,Venezuela,"The moment @jguaido got a bunch of people together to try and overthrow Maduro in #Venezuela, there was wall-to-wall media coverage.

Anti-government protests in France have been going on for months, and we only see coverage via Twitter. Telling. ","Maduro;France,Twitter;","Maduro;France,Twitter;",,Lechthedog
661,Guaido,"Venezuela's traitor #Guaido falsely claims military uprising, this CIA stooge should be arrested and put on trial for his crimes against #Venezuela 

","Venezuela,cia","Venezuela,cia",https://twitter.com/i/web/status/1123673439288614915,Mohamma90342457
662,Venezuela,"Coup in Venezuela?

@jguaido is the legitimate president of #Venezuela and the National Armed Forces Commander in Chief.  

So, is not a coup. Is the restoration of our Constitution. 

#FreeVenezuela",Venezuela; National Armed Forces Commander in Chief;;Constitution;,Venezuela; National Armed Forces Commander in Chief;;;,,idelmaro
663,,"There is no guidebook for when we should support change in power in another country.

But Venezuela’s case is clear. Maduro, a relentless dictator, has destroyed Venezuela. @JGuaido leads the only democratically elected body.

We should support this change for a freer #Venezuela.",";Venezuela;Maduro,Venezuela;;",";Venezuela;Maduro,Venezuela;;",,Bronoske
664,"Venezuela, freedom, SocialismKills","As chaos reigns in the streets of #Venezuela, the US needs to cling to #freedom and remember that #SocialismKills ",US,US,,HannibalBarca65
665,"Venezuela, OperacionLibertad",Breaking: in #Venezuela - national guards arresting/attacking other national guards #OperacionLibertad,national guards,national guards,,vinceIII
666,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,EleonoreNemethM
667,Venezuela,WATCH LIVE: Clashes in #Venezuela between govt troops and Guaido supporters,Guaido,Guaido,https://youtu.be/0vLfiqIrIHw,sayarbi
668,Venezuela,Starbucks Commies that talk about #Venezuela be like:,Starbucks Commies,Starbucks Commies,,littleho18
669,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;;,;;;,,DJ58091041
670,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;;,;;;,,Coromiyare
671,,"The sooner everybody understands that defenceless, unarmed civilians are fighting narco murderers, the sooner we will hopefully have the real kind of help we NEED #Venezuela #1May @SecPompeo @VP @UN @GrupoDeLima @IvanDuque @jairbolsonaro @AmbJohnBolton @UNIONEUROPEA @marcorubio",,,https://twitter.com/i/web/status/1123673460121767936,vlrglnl4
672,Venezuela,WATCH LIVE: Clashes in #Venezuela between govt troops and Guaido supporters,Guaido,Guaido,https://youtu.be/0vLfiqIrIHw,songstargame
673,Maduro,"Watch brutality of the Dictator #Maduro's security forces who are violently suppressing defenseless protesters in los Teques. This is happening in several cities of #Venezuela now.
#operaciónlibertad ",los Teques;;,los Teques;;,https://twitter.com/i/web/status/1123673461744963585,saliho67890
674,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;;,;;Pres of Venezuela;;,,pedrogarciav
675,Venezuela,"❗ Comment by the Information and Press Department on developments in #Venezuela 🇻🇪

🔗  ",Information and Press Department,Information and Press Department,https://bit.ly/2V4EMXl,PrithvirajMukh4
676,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,leoplazac
677,"Venezuela, NoWar",Email your Representative and Senators to Block U.S. War on #Venezuela -- Take Action with @Roots_Action #NoWar #NoWarOnVenezuela,"Representative, Senators, U.S. War","Representative, Senators, U.S. War",https://twitter.com/i/web/status/1123673467675660288,cheezwitham
678,"Venezuela, 1M","A photojournalist has been shot by the GNB in the city of Caracas
#Venezuela #1M ","GNB, Caracas","GNB, Caracas",,pmonteferrante
679,"Venezuela, PrayForVenezuela",Keeping the people of #Venezuela in our hearts and prayers today. #PrayForVenezuela,,,,VictoriaMontero
680,"Venezuela, Caracas, OperacionLibertad","#Venezuela 🇻🇪: the capital #Caracas on the second day of #OperacionLibertad, the streets are packed but largely peaceful so far. #1May ",,,,EliOliv98248502
681,"Venezuela, MaduroRegime, Cuba, Russia","#Venezuela Updates: Illegitimate #MaduroRegime Relies on #Cuba and #Russia to Survive. Lima Group regional bloc expressed full support for Interim President @jguaido. @POTUS and @VP express full support for Venezuelans. 

",";Lima Group,Interim President;Venezuelans",";Lima Group,Interim President;Venezuelans",,dennisgreat699
682,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,Me2S3M
683,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,IamMosiuwaK
684,Venezuela,"Public from #Venezuela  come out in force to support Maduro against the American backed Coup to overthrow him. Maduro was democratically elected, but America wants a more right-wing Leader:

#video on politics","Maduro, Americans, Coup; Maduro, America","Maduro, Americans, Coup; Maduro, America",,ScrumtiousVal
685,,Yesterday it became clear that the dictator does not control the Armed Forces and that the regime is divided. #Venezuela #1May #VamosConTodo @Presidencia_VE,Armed Forces;,Armed Forces;,,joseveram1
686,Venezuela,TONIGHT on ‘Trish Regan Primetime’ my exclusive interview with the man the U.S. recognizes as the President of #Venezuela @jguaido - his FIRST tv interview since the uprising. TONIGHT at 8PM et on @FoxBusiness,"Trish Regan Primetime,U.S;","Trish Regan Primetime,U.S;",,WLL000000X
687,"HASC, Venezuelan, Venezuela","Adm. Faller at #HASC on #Venezuelan crisis: ""The misery of the people of #Venezuela came about as a result of the illegitimate dictator's actions  the inept way he has run the country."" ",Adm. Faller,Adm. Faller,,cenizas024
688,,We are grateful to all of them to make viral how the paramilitary forces of the regime repress brutally and shoot the demonstrators. #Venezuela @trish_regan #1May,,,https://twitter.com/i/web/status/1123673480661225482,FranciscoDonad7
689,,"Shocking scenes in Venezuela as defected soldiers fire back to protect protesters from pro-Maduro forces attack.  #OperacionLibertad #Venezuela
 ","Venezuela,Maduro;","Venezuela,Maduro;",,ArnavTy49692066
690,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,,,,chiaraAlberti12
691,Venezuela,"While many celebrate the failed coup attempt in #Venezuela just remember that the more the perps fail, the more they escalata. Expect something really big and bad, soon.  #falseflag #HandsOffVenezeula",;,;,https://twitter.com/i/web/status/1123673488798175237,rhipkin
692,"maduroregime, Venezuela",Violent pro-#maduroregime ‘colectivo’ gangs organizing to carry out attacks today on civilian protests in #Venezuela,,,,grasshopper_MPV
693,Venezuela,Starbucks Commies that talk about #Venezuela be like:,Starbucks Commies,Starbucks Commies,,piece_of_shit17
694,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,,,,miguanabo
695,,"WHAT DID I TELL Y'ALL YESTERDAY MORNING?



Be vigilant and on the lookout peeps...
@intellipus @IntelDoge @Intel_sky @CivMilAir @MIL_Radar @AirAssets @GDarkconrad",;;;,;;;,https://twitter.com/steffanwatkins/status/1123203826318704640,willmil1219
696,,"Don’t worry guys— @AOC and @SenSanders are going to do socialism differently. 
After their government seizes everything with the promise to redistribute it, everything is going to be just fine. 
Don’t worry guys. ",socialism;;;;,;;;;,,howiebnice
697,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,Jonathon5760
698,,"Ron Paul Warns: ""Hapless"" Guaido Now ""Worth More Dead Than Alive"" To Washington's Venezuelan Coup-Creators | Zero Hedge  #KeepTroopsHome #EndlessWars #Venezuela","Ron Paul, Guaido, Washington, Venezuelan","Ron Paul, Guaido, Washington, Venezuelan",https://twitter.com/i/web/status/1123673496570220544,ThePlejarens
699,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;;,;;Pres of Venezuela;;,,AnjuberthMora
700,,"Your sanctions have killed at least 40,000 Venezuelans since 2017.

You don’t give anymore of a damn about the people of #Venezuela than you do about the people of #Yemen, where you’re helping Saudi Arabia commit genocide. ",Venezuelans;Saudi Arabia,Venezuelans;Saudi Arabia,,MahdiGarba
701,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;,;;,,anibalnogales1
702,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;;,;;Pres of Venezuela;;,,teacherfanny113
703,,"Shocking scenes in Venezuela as defected soldiers fire back to protect protesters from pro-Maduro forces attack.  #OperacionLibertad #Venezuela
 ","Venezuela,Maduro;","Venezuela,Maduro;",,dhiggins63
704,Venezuela,"The horrific scenes in #Venezuela today are a stark reminder: You can vote your way into Socialism, but you have to shoot your way out of it.",socialism,,,helizna
705,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,gladyesthergon
706,,These troops ara gangs and cubans with Venezuelan uniforms @trish_regan,Venezuelan,Venezuelan,,TenchuLuis
707,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,lagatarosas
708,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;,;;,,justiciaglobale
709,"Venezuela, 1M","A photojournalist has been shot by the GNB in the city of Caracas
#Venezuela #1M ","GNB, Caracas","GNB, Caracas",,ddsaxz
710,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,davelawson35
711,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,nicholasward74
712,,"@FWLighthouse @SenTedCruz Did a bee sting @marcorubio and now he's blind and needs an interpreter? 

That's what he gets for hanging out in #Venezuela with all those giant bees. Eventually they're gonna sting ya!

Oh Ted, how many dicks did you suck on after interviewing Barr today?",";;;Ted, Barr",";;;Ted, Barr",https://twitter.com/i/web/status/1123673509534810112,BagelNazi
713,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,Otaku3263827
714,Venezuela,"For years we have heard Leftists use the example of #Venezuela as the perfect example of their Socialist Utopia; but here’s the truth of Socialism...
#SocialismKills 
#SocialismoEsMiseria 
#KeepAmericaGreat 

 ","Leftist, Socialist Utopia,Socialism;;;","Leftist, Socialist Utopia,;;;",,stacy_redvirgo
715,Venezuela,WATCH LIVE: Clashes in #Venezuela between govt troops and Guaido supporters,Guaido,Guaido,https://youtu.be/0vLfiqIrIHw,pilsungpam
716,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,pedrogull
717,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,,,,yomeltigrera
718,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,mlreimao
719,Venezuela,The United States will not waver in its support for freedom in #Venezuela. Read more.  #EstamosUnidosVE,United States;;,United States;;,https://go.usa.gov/xm5T8,SHominiuk
720,"Venezuela, FightBack, Barquisimeto, VamosConTodo, 1M","#Venezuela Citizens #FightBack against repression by illegitimate regime in #Barquisimeto today. #VamosConTodo #1M
 ",;,;,,Carmelena
721,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,MissTrottinette
722,"ShepardSmith, MayDay, BarrHearing, MuellerReport","#ShepardSmith? @FoxNews, please fire this AssClown! Why not replace Smith with a Man? #MayDay #BarrHearing #MuellerReport #WednesdayMotivation #WednesdayThoughts #NRA #Venezuela #Trump2020 @TuckerCarlson @realDonaldTrump @marklevinshow #Barr @IngrahamAngle ",;Smith;,;Smith;,,monica_sassy
723,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,;,;,,CamilaEnLinea
724,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,leon_perdomo
725,"Venezuela, Turkey, Russia","#Venezuela: #Turkey registered ✈️ TC-TSR flew from #Russia last night to Caracas, stayed there an hour then went to Punta Cana. Via @GDarkconrad ","TC-TSR, Caracas, Punta Cana;","TC-TSR, Caracas, Punta Cana;",,zety81
726,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,alperen_y_
727,"Venezuela, MaduroRegime",Breaking now in #Venezuela - LISTEN: you can hear the #MaduroRegime firing a mix of pellets and live ammo at the people as #NicolasMaduro attempts to repress the uprising.,,,,DebbiePhatkat
728,,He doesn 't mention the military's represión that has disperse the crowd,,,,mdecesaris
729,,"The US and its corporate media allies are left red-faced after yet another swing and miss in Venezuela

By @jmcevoy2

 #Venezuela","US,Venezuela;;","US,Venezuela;;",,rachellh
730,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,mariogranone
731,,"this video seems to show many members of the National Guard joining the protest with their rifles.

""La guardia a favor - com fusile, ai papá!"" shouts the jubilant man filming.

""The guard is with us, with their rifles! oh daddy!""

 #venezuelalibre #operacionlibertad ",National Guard;La guardia;;,National Guard;La guardia;;,,stacyjostacyjo
732,,"There is no guidebook for when we should support change in power in another country.

But Venezuela’s case is clear. Maduro, a relentless dictator, has destroyed Venezuela. @JGuaido leads the only democratically elected body.

We should support this change for a freer #Venezuela.",";Venezuela, Maduro,Venezuela;",";Venezuela, Maduro,Venezuela;",,OldhessL
733,,"ALERT!!

Venezuela's Culture Minister is denouncing that the Twitter account of state-run newspaper, the Correo Del Orinoco @correoorinoco , has been ""arbitrarily"" blocked. 

VA adds its name to this censorship by Twitter and asks its readers to spread the word. ",";Venezuela's Culture Minister, Twitter,Correo Del Orinoco;VA,Twitter",";Venezuela's Culture Minister, Twitter,Correo Del Orinoco;VA,Twitter",,eddiedoch
734,,"Don’t worry guys— @AOC and @SenSanders are going to do socialism differently. 
After their government seizes everything with the promise to redistribute it, everything is going to be just fine. 
Don’t worry guys. ",socialism;;;,;;;,,ckrstolic
735,Venezuela,Starbucks Commies that talk about #Venezuela be like:,Starbucks Commies,Starbucks Commies,,facundo200032
736,"Guaido, Venezuela","Ron Paul Warns:

""Hapless"" #Guaido Now ""Worth More Dead Than Alive"" To Washington's Venezuelan Coup-Creators

#Venezuela ","Ron Paul, Washington, Venezuelan","Ron Paul, Washington, Venezuelan",,dhillos318
737,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,eli_santilli03
738,venezuela,and h/t to @phenobarbital and @HongPong who debunked the carrier-#venezuela story first; I was busy chasing the East Coast and didn't notice the West Coast part was 100% trash.  #ShameOnMe,"East Coast, West Coast;","East Coast, West Coast;",https://twitter.com/i/web/status/1123673557236625410,steffanwatkins
