ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
2486,Alabama,"#Alabama 

Americans laugh at all the crazy democrat candidates. All nuts! ",";Americans,democrat;",";Americans,democrat;",https://twitter.com/steveski_33064/status/1129172922101313536,Robgarrison56
2487,BillDeBlasio,#BillDeBlasio  runs for President and this is how New Yorkers really feel! LMFAO clown!,New Yorkers;,New Yorkers;,,Robgarrison56
2488,BilldeBlasio,"@BilldeBlasio Oh dear.
This national embarrassment won't shut up. 

#BilldeBlasio is about as exciting as Joe Biden pre-viagra, about as inept aslo. 

His brand of socialism has demolished the giant toilet, homeless camp known as New York.
",";;Joe Biden;socialism,New York;",;;Joe Biden;New York;,https://twitter.com/i/web/status/1129177031126577153,Pasha_Enrik
2489,Alabama,"#Alabama 

Americans laugh at all the crazy democrat candidates. All nuts! ",";Americans,democrat;",";Americans,democrat;",https://twitter.com/steveski_33064/status/1129172922101313536,DebScottPelton
2490,,"@KeithOlbermann Sandy was killed😞despite advocates saving so many lives

“NYCACC unaccountable to no one, they need investigation” -didn’t keep to the 42 hours as per their own guidelines👎Thanks to @JustinBrannan @NYCComptroller for 34 more years of #BilldeBlasio’s #WildWest

Support #CAPA! ",Sandy;NYCACC;,Sandy;NYCACC;,,dogs_need
2491,BilldeBlasio,"@AnthemRespect @B_Chill75 @charliekirk11 Who really is the NYC Mayor who now goes by the name #BilldeBlasio”?

His name  was Warren Wilhelm, until he changed it a few times. Hmm.

You can read about his Marxist past, his name changes,
 more.

This man has a real checkered past.

Read below👇",NYC Mayor;Warren Wilhelm;;Marxist;;;,NYC Mayor;Warren Wilhelm;;Marxist;;;,https://twitter.com/i/web/status/1129177179810619393,mass_mont
2492,billdeblasio,"Truth from @TuckerCarlson #billdeblasio ""is the ONLY person in NYC who doesn't realize what an idiot Bill De blasio is""","NYC,Bill De Blasio","NYC,Bill De Blasio",,marlonBisme
2493,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,777djt
2494,,Democrats might just as well have every office holder run. How about the assistant dog catcher in NYC?,"Democrats,NYC","Democrats,NYC",,Cesare1210Tom
2495,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,777djt
2496,billdeblasio,"""He killed the groundhog"" Tucker Carlson. 😂 #billdeblasio",Tucker Carlson;,Tucker Carlson;,,jamesgarrett570
2497,"Prediction, BillDeBlasio, GetOut","Another #Prediction for 2020
#BillDeBlasio will not be the candidate

Stop wasting your time and money

#GetOut",;;;,;;;,,usbs_usa
2498,BillDeBlasio,#BillDeBlasio  runs for President and this is how New Yorkers really feel! LMFAO clown!,New Yorkers;,New Yorkers;,,damitajo7
2499,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,RogerGRyan1
2500,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,RhondaSexton17
2501,"CORRUPTION, NewYorkForever, WednesdayWisdom, LockThemAllUp, BilldeBlasio","#CORRUPTION - Just another day in #NewYorkForever 

#WednesdayWisdom 
#LockThemAllUp 
#BilldeBlasio ",;;;,;;;,,phil_petty
2502,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Owensoilers
2503,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,raylynn1042012
2504,Alabama,"#Alabama 

Americans laugh at all the crazy democrat candidates. All nuts! ",";Americans,democrat;",";Americans,democrat;",https://twitter.com/steveski_33064/status/1129172922101313536,ProChoiceKills
2505,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,keck1157
2506,"Kushner, KochBrothers, H1Bs","On the day #Kushner comes out with a #KochBrothers type immigration plot to replace American talent (many more #H1Bs), @TuckerCarlson begins Show with #BilldeBlasio ? 😟",American,American,,MonkOfKek14
2507,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,popsnstuff
2508,,Corruption..without any doubts.,,,https://twitter.com/thomesinc/status/1129102294556061696,thomesinc
2509,"Alabama, Georgia, DemExit","#Alabama #Georgia 

Americans laugh at all the loony crazy democrat candidates. All nuts! Crazies. 

#DemExit",";Americans,democrat;;;",";Americans,democrat;;;",,mass_mont
2510,BillDeBlasio,#BillDeBlasio  runs for President and this is how New Yorkers really feel! LMFAO clown!,New Yorkers,New Yorkers,,mass_mont
2511,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Mike24474121
2512,"NewYorkCity, BillDeBlasio, Presidency",#NewYorkCity laughs at #BillDeBlasio as he announces run for 2020 #Presidency,,,,mass_mont
2513,BilldeBlasio,"@TuckerCarlson Great #BilldeBlasio jokes. ROFL. Send him to Callie. He will make U.S. Senator, without a SAT test. #KamalaHarris wants reparations from #BernieSanders and #BilldeBiasio. He will fit right in. First one to bankrupt State, wins the Goveronership.",";;Callie;U.S. Senator,SAT;;;",;;Callie;U.S. Senator;;;,https://twitter.com/i/web/status/1129178803505209344,SkippyStone
2514,,De Blasio as Mayor of New York has sat on his hands whilst the NYCACC continues to slaughter healthy loving animals as you say PP even though I live in the Southern Hemisphere I am aware of what is happening under his watch,"De Blasio, Mayor of New York,NYCACC,Southern Hemisphere","De Blasio, Mayor of New York,NYCACC,Southern Hemisphere",,FriskyDingo86
2515,"Kushner, KochBrothers, H1Bs","On the day #Kushner comes out with a #KochBrothers type immigration plot to replace American talent (many more #H1Bs), @TuckerCarlson begins Show with #BilldeBlasio ? 😟",American,American,,QFDissident
2516,,Corruption..without any doubts.,,,https://twitter.com/thomesinc/status/1129102294556061696,Pete4709
2517,"NYC, BillDeBlasio, DesperateDemocrats",I love that this is a real @newyorkpost cover. Who wants to see the whole US run like #NYC? #BillDeBlasio #DesperateDemocrats,;US;,;US;,,mass_mont
2518,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,SonnyRaye
2519,BilldeBlasio,#BilldeBlasio- the City that Unlawful Illegals selling food out of shooping carts,,,,Audrey10Rose
2520,BilldeBlasio,#BilldeBlasio city of homeless and cans bottles,,,,Audrey10Rose
2521,NYC,"I love that this is a real 
@newyorkpost
 cover. Who wants to see the whole US run like #NYC? Outrageous taxes. Corruption. 
Pass on blue states. 

#BillDeBlasio #DesperateDemocrats

#Pennsylvania #Iowa #Alabama",;;;US;;;,;;;US;;;,https://twitter.com/i/web/status/1129180088178749445,mass_mont
2522,"BilldoBlasio, celebrateAbortion","@steveski_33064
#BilldoBlasio won't last long.  Turning the lights on The Empire State Building to #celebrateAbortion (late term) wasn't to bright 

#Alabama 
 #BilldeBlasio #NewYorkCity 
Mental Illness 
#WalkAway",;;Empire State Building;;;;,;;Empire State Building;;;;,,pam_baldridge
2523,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,chanceismydog21
2524,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,akjc77
2525,BilldeBlasio,#BilldeBlasio- the city where children dodge past rats trash  on the way to school,,,,Audrey10Rose
2526,BilldeBlasio,"Why does #BilldeBlasio 's city hall need to crowdsource such basic management ?

Bathrooms in institutional  buildings are audited/inspected multiple times a day, and fresh provisions delivered or repairs made or extra unscheduled cleaning done, as needed.

#bikelane:  ???????",;;,;;,https://twitter.com/i/web/status/1129180912678244353,twowheelsg
2527,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,LarryGreene14
2528,,"@KeithOlbermann Sandy was killed😞despite advocates saving so many lives

“NYCACC unaccountable to no one, they need investigation” -didn’t keep to the 42 hours as per their own guidelines👎Thanks to @JustinBrannan @NYCComptroller for 34 more years of #BilldeBlasio’s #WildWest

Support #CAPA! ",Sandy;NYCACC;,Sandy;NYCACC;,,Msbmoran
2529,billdeblasio,"Truth from @TuckerCarlson #billdeblasio ""is the ONLY person in NYC who doesn't realize what an idiot Bill De blasio is""","NYC, Bill De Blasio","NYC, Bill De Blasio",,aerojacket89
2530,"that, BilldeBlasio",#that scumbag #BilldeBlasio was just on my feed. Beat it loser,;,;,,stevewillard41
2531,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,HappyRetired200
2532,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Scotsarewe
2533,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,heavyduti
2534,,"Was born Warren Wilhelm, Jr. in 1961. He changed his name to Warren de Blasio-Wilhelm, in 2002, he changed his name again, settling on Bill de Blasio. #BilldeBlasio #Commie #Liar #WorstMayorEver","Warren Wilhelm;Warren de Blasio-Wilhelm, Bill de Blasio;","Warren Wilhelm;Warren de Blasio-Wilhelm, Bill de Blasio;",https://twitter.com/i/web/status/1129182357125255173,lillykk
2535,"BilldeBlasio, Dems2020, cnn, foxnews, TuckerCarlsonTonight, Tucker",Wait...what???? Bill DeSpicable. #BilldeBlasio #Dems2020 #cnn #foxnews #TuckerCarlsonTonight #Tucker,;Bill DeSpicable;,;Bill DeSpicable;,,we_got_troubles
2536,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,RickGrebe2
2537,"BilldoBlasio, celebrateAbortion","@steveski_33064
#BilldoBlasio won't last long.  Turning the lights on The Empire State Building to #celebrateAbortion (late term) wasn't to bright 

#Alabama 
 #BilldeBlasio #NewYorkCity 
Mental Illness 
#WalkAway",;Empire State Building;;;;,;Empire State Building;;;;,,highazvalley
2538,BillDeBlasio,#BillDeBlasio  runs for President and this is how New Yorkers really feel! LMFAO clown!,New Yorkers;,New Yorkers;,,Arch_Angel9999
2539,,"@KeithOlbermann @NYCACC Sandy was killed😞despite advocates saving so many lives

“NYCACC unaccountable to no one, they need investigation” -didn’t keep to the 42 hours as per their own guidelines👎Thanks to @JustinBrannan @NYCComptroller for 34 more years of #BilldeBlasio’s #WildWest

Support #CAPA! ",Sandy;NYCACC;,Sandy;NYCACC;,,Donna57013956
2540,BilldeBlasio,#BilldeBlasio - NYC where children dodges pass  rats and trash  daily,NYC,NYC,,Audrey10Rose
2541,,"Bill de Blasio entering the presidential race is like LaGuardia entering the World Airport Awards. Ain’t gonna happen, buddy. #BilldeBlasio #newyorkcity","Bill de Blasio, LaGuardia, World Airport Awards;;","Bill de Blasio, LaGuardia, World Airport Awards;;",https://twitter.com/i/web/status/1129182949168095234,wymansueto
2542,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,MoeFrankie1
2543,"Alabama, Georgia","POWER to the PEOPLE

#Alabama #Georgia 

Americans laugh at all the incompetent crazy democrat candidates. All nuts! Crazies. 

#DemExit",";;Americans, democrat;;;",";;Americans, democrat;;;",https://twitter.com/i/web/status/1129183443764559872,mass_mont
2544,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,MtRushmore2016
2545,"Alabama, Georgia","POWER to the PEOPLE

#Alabama #Georgia 

Americans laugh at all the incompetent crazy democrat candidates. All nuts! Crazies!

#DemExit",";;Americans, democrat;;;",";;Americans, democrat;;;",https://twitter.com/i/web/status/1129184193639047168,mass_mont
2546,"Alabama, Georgia","POWER to the PEOPLE

#Alabama #Georgia 

Americans laugh at all the incompetent crazy democrat candidates. All nuts! Crazies!

#DemExit ",";;Americans, democrat;;;",";;Americans, democrat;;;",,usvetram
2547,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,s91935174
2548,BillDeBlasio,#BillDeBlasio  runs for President and this is how New Yorkers really feel! LMFAO clown!,New Yorkers;,New Yorkers;,,ConcettaCDeName
2549,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,kruegerkr
2550,,Can people not see what is happening here??!!,,,,Gray_ghost2
2551,"BilldeBlasio, MAGA, TRUMP, Kekistan, werewolf",#BilldeBlasio now want to run for President #MAGA #TRUMP #Kekistan #werewolf,,,https://www.youtube.com/watch?v=e6azeK7TiA4&t=62s,TheWerewolf_USA
2552,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,SENIE31
2553,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,rulefollower
2554,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,cajunblood007
2555,"BilldeBlasio, NewYork","@DyAvallone @BilldeBlasio #BilldeBlasio 
 is the worst Mayor in the history of #NewYork City - he won’t last long!",,,,mass_mont
2556,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,PJudianne
2557,"BilldeBlasio, Tucker, Maga, nyc","#BilldeBlasio is the Democrats Democratic. 
Keep em poor and without and they'll need us forever..
Wake up.
#Tucker 
#Maga 
#nyc","Democrats,Democratic;;;;;","Democrats,Democratic;;;;;",,1TruePatriot1
2558,BilldeBlasio,"Another Democrat crazy 

#BilldeBlasio 
 is the worst Mayor in the history of New York City - he won’t last long!

#Alabama","Democrat;;Mayor,New York City;","Democrat;;Mayor,New York City;",https://twitter.com/i/web/status/1129185534679633920,mass_mont
2559,,Corruption..without any doubts.,,,https://twitter.com/thomesinc/status/1129102294556061696,steedfa
2560,,"Bill de Blasio entering the presidential race is like LaGuardia entering the World Airport Awards. Ain’t gonna happen, buddy. #BilldeBlasio #newyorkcity","Bill de Blasio, LaGuardia, World Airport Awards;;","Bill de Blasio, LaGuardia, World Airport Awards;;",,mass_mont
2561,"BilldeBlasio, Tucker, Maga, nyc","#BilldeBlasio is the Democrats Democrat..
""Keep em poor and without and they will need us forever""

#Tucker 
#Maga 
#nyc","Democrats,Democrat;;;;;","Democrats,Democrat;;;;;",,1TruePatriot1
2562,,"Bill de Blasio entering the presidential race is like LaGuardia entering the World Airport Awards. Ain’t gonna happen, buddy. #BilldeBlasio #newyorkcity","Bill de Blasio, LaGuardia, World Airport Awards;;","Bill de Blasio, LaGuardia, World Airport Awards;;",,CatalenaNikole
2563,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,League_Patriots
2564,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,DukeNukemm2001
2565,,"NYC Mayor De Blasio just announced he’s joining the Democrat 🤡 car of Presidential Candidates!  Nice to see somebody unpopular in his own city thinking he can run our country 🤦‍♂️


#ThursdayMotivation #2020Election #BillDeBlasio #mayorBill #Democrats2020 ","NYC Mayor De Blasio,Democrat,Presidential Candidates;;","NYC Mayor De Blasio,Democrat,Presidential Candidates;;",,steve_c_6242
2566,BilldeBlasio,"Bill de Blasio running for president is what happens when a schmuck surrounds himself with ""yes"" people. #BilldeBlasio #deBlasio2020 ",Bill de Blasio;,Bill de Blasio;,,BKCloud1
2567,,"@JedediahBila @BilldeBlasio will go down as the biggest flame out of all the candidates. Seriously, he’s a joke! #DeBlasio #emptysuit #BilldeBlasio #poser #imposter",;;,;;,https://twitter.com/i/web/status/1129186091620294656,billyregister
2568,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,FrankieandLucy
2569,BilldeBlasio,"Yup, New Yorkers are tough and even Liberals hate him. #BilldeBlasio ","New Yorkers,Liberals;","New Yorkers,Liberals;",,ConcettaCDeName
2570,BilldeBlasio,Bill de Blasio? Really? The worst mayor in the USA. I guess his end game is that  someone picks him as VP. #BilldeBlasio,Bill de Blasio;;USA;;,Bill de Blasio;;USA;;,,WhoMovedMyCheze
2571,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Esoteric02
2572,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Burr1Donna
2573,"BilldeBlasio, Democratic, president, nominee","#BilldeBlasio entered the #Democratic race for #president today.  Would you consider voting for him to be the #nominee?  #deBlasio 

Please #vote in this #poll and #retweet it for the most results.  Thank you very much.

#ThursdayMotivation #ThursdayThoughts",;;;;;,;;;;;,,dcbat
2574,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,beaglebabe48
2575,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,StachuraMishka
2576,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,7siu3
2577,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,cokeybest
2578,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Sr1Dale
2579,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,YourServiceYW
2580,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,daveholland99
2581,,"Bill de Blasio entering the presidential race is like LaGuardia entering the World Airport Awards. Ain’t gonna happen, buddy. #BilldeBlasio #newyorkcity","Bill de Blasio, LaGuardia, World Airport Awards;;","Bill de Blasio, LaGuardia, World Airport Awards;;",,Nuria2407
2582,"BilldeBlasio, Dems2020, cnn, foxnews, TuckerCarlsonTonight, Tucker",Wait...what???? Bill DeSpicable. #BilldeBlasio #Dems2020 #cnn #foxnews #TuckerCarlsonTonight #Tucker,;Bill DeSpicable;,;Bill DeSpicable;,,BeeZired
2583,"BillDeBlasio, inners","To be fair to #BillDeBlasio, mocking people is kind of a sport in NY. And to be fair to NYC, he needs to fix the damn subways. #inners","NY;NYC,subways;","NY;NYC,subways;",,jeandunn52
2584,"BilldeBlasio, NewYork","@DyAvallone @BilldeBlasio #BilldeBlasio 
 is the worst Mayor in the history of #NewYork City - he won’t last long!",,,,DyAvallone
2585,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,robo61059
2586,,"@KeithOlbermann Sandy was killed😞despite advocates saving so many lives

“NYCACC unaccountable to no one, they need investigation” -didn’t keep to the 42 hours as per their own guidelines👎Thanks to @JustinBrannan @NYCComptroller for 34 more years of #BilldeBlasio’s #WildWest

Support #CAPA! ",Sandy;NYCACC;,Sandy;NYCACC;,,BertoldiRoy
2587,BilldeBlasio,"@chrislhayes The greatest mystery is your blind, uninformed legitimizing #BilldeBlasio's candidacy, citing his executive experience. Seriously? Having lived in his district, worked on his campaigns, you don't know #WTF you're talking about, though he's certainly corrupt enough @allinwithchris",;;;,;;;,https://twitter.com/i/web/status/1129189074999402497,BackCheck_
2588,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,MsMindyMarie
2589,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,realtime1954
2590,,"Let's SEE THEIR tax returns!
Independent auditors are justified!",;,;,,Vet47Army
2591,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,ItsMe8021
2592,"BilldeBlasio, Democratic, president, nominee","#BilldeBlasio entered the #Democratic race for #president today.  Would you consider voting for him to be the #nominee?  #deBlasio 

Please #vote in this #poll and #retweet it for the most results.  Thank you very much.

#ThursdayMotivation #ThursdayThoughts",;;;;;,;;;;;,,dcbat
2593,"BilldeBlasio, NYC, MayorBillDeBlasio, MAGA, GMA","Nice try @BilldeBlasio NEXT! 

#BilldeBlasio #NYC #MayorBillDeBlasio #MAGA #GMA",;,;,,ChristalMarotta
2594,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,Boo3zero5
2595,BilldeBlasio,"Over/Under 90 days before #BilldeBlasio drops out of the Presidential race?

Since he’s proven to have absolutely zero self awareness, I’m gonna say over. 

This wil be the best “campaign” for president in my lifetime. 

I almost want to volunteer for him.",;;;,;;;,https://twitter.com/i/web/status/1129191851016298497,John_Seravalli1
2596,BilldeBlasio,"Presidential candidate 😂😂 #BilldeBlasio wife is all set to be treasurer 

It would be the worst thieves in office since #Obama 

#DeBlasioIsAJoke 

De Blasio and ‘co-mayor’ wife have wasted $1.8B of taxpayer money ",;;;De Blasio,;;;De Blasio,,MissQ1
2597,BilldeBlasio,"Over/Under 90 days before #BilldeBlasio drops out of the Presidential race?

Since he’s proven to have absolutely zero self awareness, I’m gonna say over. 

This will be the best “campaign” for president in my lifetime. 

I almost want to volunteer for him.",;;;,;;;,https://twitter.com/i/web/status/1129192428290883585,John_Seravalli1
