ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
495,"RipCity, MileHighBasketball, NBAonABC","Evan Turner makes both at the line!

#RipCity 100
#MileHighBasketball 96

8.0 left on #NBAonABC. DEN ball.",Evan Turner;;;;,Evan Turner;;;;,,LoperAlexandria
496,RipCity,@ChocDelight1980 Thanks Jennifer #RipCity,Jennifer,Jennifer,,SjogrenTrevor
497,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,Zae_Godly
498,"ripcity, AuthenticFan",The loudest people in the arena right now #ripcity #AuthenticFan,,,,BritneyKnotts23
499,RipCity,Hell yes Blazers!!! What a series!!! #RipCity,Blazers;;,Blazers;;,,tuzlip
500,"RipCity, NBAPlayoffs","👀 the TOP PLAYS down the stretch as the @trailblazers win Game 7 and ADVANCE! #RipCity #NBAPlayoffs

WCF Game 1: Tuesday (5/14), 9pm/et, ESPN ",;;ESPN,;;ESPN,,hnffhshm
501,"NBAPlayoffs, RipCity","The @trailblazers hold on to win Game 7 and advance to the Western Conference Finals! #NBAPlayoffs

Final in Denver:
#RipCity 100
#MileHighBasketball 96",Western Conference Finals;Denver;;,Western Conference Finals;Denver;;,,LoperAlexandria
502,ripcity,"""We coming to The Town!!!""

@Dame_Lillard's family is 🔥🔥🔥

#ripcity ",;;,;;,,NateJOfficial
503,"RipCity, NBAPlayoffs","CHRISTIAN JAMES MCCOLLUM appears.

#RipCity | #NBAPlayoffs ",CHRISTIAN JAMES MCCOLLUM;,CHRISTIAN JAMES MCCOLLUM;,,Kennyhzhou
504,RipCity,Next chapter in the storybook: WESTERN CONFERENCE FINALS #RipCity,WESTERN CONFERENCE FINALS,WESTERN CONFERENCE FINALS,,laithmorse
505,"NBAPlayoffs, RipCity","Remember what Charles Barkley said about the Blazers...

#NBAPlayoffs #RipCity 
","Charles Barkley, Blazers;","Charles Barkley, Blazers;",,Starlytia
506,RipCity,"Come on, let's do this! #RipCity",;,;,,TheNicestJerk
507,,OH MY GOD NURK WAVED BYE,NURK,NURK,,BlazersBySagar
508,GoldenState,@nuggets People seem to forget that we @trailblazers have beat #GoldenState so it's not something that's impossible at all #RipCity #BlazersForLife baby #LetsGetIt,,,https://twitter.com/i/web/status/1127725181374304256,dogpawz2012
509,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,nnanja
510,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,wyome143
511,RipCity,"Very impressive road win in Game 7 for #RipCity. 

Congrats to Portland moneyline and spread bettors. Under cashes. 

Next up: #DubNation in the Western Conference Finals. 

 ",;Portland;;Western Conference Finals,;Portland;;Western Conference Finals,,pittman_nairobi
512,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,jaredcowley
513,"hw, homework, homeworkhelp, homeworkpay, course, onlineclass","Need help with your online class . Dm now

#hw #homework #homeworkhelp #homeworkpay #course #onlineclass #homeworkpay #essay #essayhelp #domyhomework #classhelp #bio #math #chem #algebra #calclus  #homeworkpay   #somuchhomework  #midterm #termapaper #PortlandTrailBlazers #RipCity ",;;,;;,https://twitter.com/i/web/status/1127725233073524736,NatallieQueen
514,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,skywaker9
515,"NotToday, ripcity",CJ McBlock'Em #NotToday #ripcity,CJ McBlock'Em,CJ McBlock'Em,,DrewElvik5
516,RipCity,@lindsayzoladz @ringer Makes sense. That’s what happened in the other game 7. @CJMcCollum loves his momma the most. #RipCity,;;;,;;;,,bretagins
517,,THE MOUNTAINS ARE BLUE 🤷🏻‍♂️,,,,burban192
518,RIPCITY,I LOVE THIS TEAM. #RIPCITY,,,,LauraCatoHundto
519,,That be the CJ 😂😂,CJ,CJ,,ellartfrank
520,,"🏀 FINAL SCORE THREAD 🏀

CJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Conference Finals! #NBAPlayoffs

#RipCity 100
#MileHighBasketball 96

Evan Turner: 14 PTS
Damian Lillard: 13 PTS, 10 REB, 8 AST
Enes Kanter: 12 PTS, 13 REB ",";CJ McCollum, Western Conference Finals;;;Evan Turner;Damian Lillard;Enes Kanter",";CJ McCollum, Western Conference Finals;;;Evan Turner;Damian Lillard;Enes Kanter",,LoperAlexandria
521,RipCity,"He would've been proud. 

What a win @trailblazers! #RipCity ",;;,;;,,LambChopUndies
522,"ripcity, wearintheworld, independencehall, vegetarian","Bye bye Nuggets.
#ripcity #wearintheworld #independencehall #vegetarian ",Nuggets;,Nuggets;,,Kuahlity
523,"RipCity, MileHighBasketball, NBAonABC","THE CLUTCH JUMPER FROM CJ McCOLLUM!

#RipCity 98
#MileHighBasketball 96

11.4 to play on #NBAonABC ",CJ McCOLLUM;;;,CJ McCOLLUM;;;,,sportsfan0707
524,"RipCity, LetsGoBlazers",19 years.. #RipCity Portland is back in the Western Conference Finals! #LetsGoBlazers @BitsieTulloch,Western Conference Finals;,Western Conference Finals;,https://twitter.com/i/web/status/1127725276576636928,ajnoriega46
525,"Blazers, RipCity","Congrats CJ McCollum! Just keep shooting! 💯

#Blazers #RipCity ",CJ McCollum;;,CJ McCollum;;,,OSmariner
526,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,LoperAlexandria
527,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,GLD7327
528,"RipCity, NBAPlayoffs","Have a game, CJ. 👏 

#RipCity | #NBAPlayoffs ",CJ;,CJ;,,kweku_billa
529,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Pua_aka
530,,"Sounded a lot like me too, bud!!",,,,DHawes22
531,,". @Dame_Lillard made his mom proud! ""My son just made it to the third round!"" 

Gina Johnson would also like to wish mom's a Happy Mother's Day. 

#ripcity ",;;Gina Johnson;,;;Gina Johnson;,,taraleeromero
532,,"Look at that smile.... Just fills my heart with happiness. This man has done so much for the city of Portland, has been such a great role model, and we will be forever grateful for him. THANK YOU @Dame_Lillard #RipCity⁠ ⁠ #They",;Portland;,;Portland;,https://twitter.com/i/web/status/1127725320201621505,Joeboone10
533,RipCity,@trailblazers 4 wins. #RipCity,;,;,,JohnyMohawk
534,,"How does @MeyersLeonard11 celebrate clinching a berth to the Western Conference Finals?

With a @CoorsLight, of course. 

#ripcity ",Western Conference Finals;;,Western Conference Finals;;,,BigHec0501
535,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,givemethewest
536,"RipCity, Portland, blazersnuggets, CJ",Hey Jennifer...where you at now??  #RipCity #Portland #blazersnuggets #CJ,Jennifer;,Jennifer;,,Karenloves_USA
537,"NBAPlayoffs, MileHighBasketball, RipCity, NBAonABC","Gary Harris attacks for the one-handed throw-down! #NBAPlayoffs 

#MileHighBasketball 16
#RipCity 9

📺: #NBAonABC ",Gary Harris;;;;,Gary Harris;;;;,,LoperAlexandria
538,,"Well, didn't see that coming.",,,,dany_castanares
539,"Portland, TrailBlazers, Denver, Nuggets, Game, NBAPlayoffs","#Portland #TrailBlazers vs #Denver #Nuggets - Game 7 - Full #Game Highlights | 2019 #NBAPlayoffs
Portland Trail Blazers vs Denver Nuggets - Spel 7 - Volledige Spel hoogtepunte | 2019 NBA Playoffs
 #TampaBayWantsBasketball  #RipCity #nuggetsnation  #HollyRob","Portland Trail Blazers, Denver Nuggets, 2019 NBA Playoffs","Portland Trail Blazers, Denver Nuggets, 2019 NBA Playoffs",,HipHopSoulNews
540,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,matthew13945556
541,,"The last time we were in the conference finals, in between the 3rd and 4th quarters, I picked up my parents phone and mockingly said, “yes LA Times? Yes I’d like to call in an obituary. The Lakers are dead.” I’m sorry, it was my fault this whole time. I won’t do it again #ripcity",LA Times;;Lakers;;,LA Times;;Lakers;;,https://twitter.com/i/web/status/1127725369493082112,andrewtheen
542,"PhantomCam, MileHighBasketball, RipCity, NBAPlayoffs, NBAonABC","Gary Harris punches it home in #PhantomCam!

#MileHighBasketball 39
#RipCity 22

#NBAPlayoffs #NBAonABC ",Gary Harris;;;,Gary Harris;;;,,LoperAlexandria
543,RipCity,VIDEO: How is @Enes_Kanter holding up with Ramadan fasting in full effect? #RipCity,Ramadan;,;,,vdereli10
544,RipCity,"A reporter just referred to Meyers as “Miles.” @thekidet stops him, “It’s MEYERS, 
@MeyersLeonard11.” 😂😂😂
#RipCity #ItsMeyers ","Meyers, Miles;MEYERS;;","Meyers, Miles;MEYERS;;",,SpawSkyWalkinG
545,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,GLD7327
546,RipCity,We playing chess not checkers bitch... #RipCity,;,;,,JoeWPearson
547,RipCity,19 years in the making #RipCity,,,,colleenheff
548,ripcity,"The moment the clock hit 0.0 was pure chaos on the court 

Be part of it here! 

#ripcity ",;;,;;,,AhdemAmca
549,RipCity,The fact that I get to see the blazers go to the western conference finals in my lifetime is actually a miracle #RipCity,"blazers, western conference finals","blazers, western conference finals",,MoahNarger
550,"GRATEWINFELLAS, HADZOMOJ, RIPCITY",Lehigh BAD MAN #GRATEWINFELLAS #HADZOMOJ #RIPCITY,Lehigh,Lehigh,,IMJuanted
551,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,noke_55
552,,excuse me while i buy my tickets,,,https://twitter.com/maliahratcliff/status/1123072840687730688,jennafish00
553,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,OPMSeyahh
554,,"👏 @CJMcCollum pours in 37 PTS and comes up clutch late, helping the @trailblazers take Game 7 and advance to the Western Conference Finals! #RipCity #NBAPlayoffs

Game 1: Tuesday (5/14), 9pm/et, ESPN ",Western Conference Finals;;ESPN,Western Conference Finals;;ESPN,,LoperAlexandria
555,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Bobkat503
556,"PhantomCam, RipCity, MileHighBasketball","CJ McCollum (15 PTS) splits the defense and lays it in off the glass! #PhantomCam

#RipCity 35
#MileHighBasketball 48

#NBAPlayoffs #NBAonABC ",CJ McCollum;;;,CJ McCollum;;;,,Ltihcox1
557,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,ColominEmmanuel
558,"Blazers, Warriors, NBAFinals","The #Blazers will play the #Warriors trying for their first trip to the #NBAFinals since Jordan shrugged at them in '92. Golden State, going for its fifth straight finals appearance, is a massive favorite. Series price, Game 1 odds...



#RipCity #DubNation",Jordan; Golden State;;,Jordan; Golden State;;,https://twitter.com/i/web/status/1127725461168119808,betchicago1
559,"RipCity, NBAPlayoffs","Damian Lillard arrives for @trailblazers/@nuggets GAME 7 at Pepsi Center! #RipCity #NBAPlayoffs

🏀: (3) POR 3-3 (2) DEN
⏰: 3:30pm/et 📺: #NBAonABC ","Damian Lillard;POR,DEN;","Damian Lillard;POR,DEN;",,LoperAlexandria
560,,"The Trail Blazers advance to the Western Conference Finals for the first time since 2000... 

I was 6 years old. Never forgetting this moment. #RipCity ","Trail Blazers, Western Conference Finals;;;","Trail Blazers, Western Conference Finals;;;",,Kuahlity
561,,"This dude made a real impact today, and the Box 📦 Score won’t say it. Happy for you @MeyersLeonard11 ! On to the next. #Makehistory",;;;,;;;,https://twitter.com/i/web/status/1127725479241363456,Zaknoble
562,"hw, homework, homeworkhelp, homeworkpay, course, onlineclass, homeworkpay","Need help with your online class . Dm now

#hw #homework #homeworkhelp #homeworkpay #course #onlineclass #homeworkpay #essay #essayhelp #domyhomework #classhelp #bio #math #chem #algebra #calclus  #homeworkpay   #somuchhomework  #midterm #termapaper #PortlandTrailBlazers #RipCity ",;;;,;;;,,lemmy_blue
563,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,BruceReynoldsl6
564,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,mylo_does
565,RipCity,#RipCity is going to the WCF!,WCF,WCF,,none_other
566,RipCity,YESSSSSS!!! #RipCity NEVER DOUBT.,;,;,,NikhilvPatil
567,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,GSissel
568,"Blazers, Warriors, NBAFinals","The #Blazers will play the #Warriors trying for their first trip to the #NBAFinals since Jordan shrugged at them in '92. Golden State, going for its fifth straight finals appearance, is a massive favorite. Series price, Game 1 odds...



#RipCity #DubNation",Jordan; Golden State;;,Jordan; Golden State;;,,CCMascaro
569,RipCity,"The matchup is set.

#RipCity ",;,;,,marmil83
570,"PhantomCam, RipCity, MileHighBasketball","CJ McCollum (15 PTS) splits the defense and lays it in off the glass! #PhantomCam

#RipCity 35
#MileHighBasketball 48

#NBAPlayoffs #NBAonABC ",CJ McCollum;;;;,CJ McCollum;;;;,,LoperAlexandria
571,RipCity,Will they have more points when the game ends? #RipCity,;,;,https://twitter.com/dantilkinkoin6/status/1127688069442748416,gradyslady
572,RipCity,"The matchup is set.

#RipCity ",;,;,,Jalen_Ortiz82
573,,"The Trail Blazers advance to the Western Conference Finals for the first time since 2000... 

I was 6 years old. Never forgetting this moment. #RipCity ","Trail Blazers, Western Conference Finals;;;","Trail Blazers, Western Conference Finals;;;",,Codynewsom4
574,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Worrierjeb2K
575,RipCity,@bosnianbeast27 The strongest teams never quit🖤 #RipCity,,,,txwtfm8
576,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,SportsAndRants
577,RipCity,This man deserves a monument @CJMcCollum #RipCity,,,,gradyslady
578,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Lawfulneptune
579,"Blazers, Warriors, NBAFinals","The #Blazers will play the #Warriors trying for their first trip to the #NBAFinals since Jordan shrugged at them in '92. Golden State, going for its fifth straight finals appearance, is a massive favorite. Series price, Game 1 odds...



#RipCity #DubNation",Jordan;Golden State;;,Jordan;Golden State;;,,CJacksonCowart
580,,Karma is a bitch.,,,,davekolb
581,RipCity,"The Bay Area Blazers fans (@betathetapieta) are wild!

#RipCity

Via /@nilamadison ",Bay Area Blazers;;,Bay Area Blazers;;,,skywaker9
582,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Kuahlity
583,RipCity,VIDEO: How is @Enes_Kanter holding up with Ramadan fasting in full effect? #RipCity,Ramadan;,;,,1SurgunOgretmen
584,RCTID,All three of Portland's top-flight pro sports teams have made their league semifinals in the last nine months. #RCTID #BAONPDX #RipCity,Portland;,Portland;,,TYWLKR
585,"NBAPlayoffs, RipCity","The @trailblazers hold on to win Game 7 and advance to the Western Conference Finals! #NBAPlayoffs

Final in Denver:
#RipCity 100
#MileHighBasketball 96",Western Conference Finals;;Denver;;,Western Conference Finals;;Denver;;,,realslimnation
586,,"How does @MeyersLeonard11 celebrate clinching a berth to the Western Conference Finals?

With a @CoorsLight, of course. 

#ripcity ",Western Conference Finals;;,Western Conference Finals;;,,ittybitty00
587,,"""The Blazers were going to ruin Mother’s Day. Then it happened. Portland came back and beat Denver 100-96....and in the end, probably made your mother smile."" Pretty much. #RipCity ","Blazers;;Portland, Denver;;","Blazers;;Portland, Denver;;",https://twitter.com/i/web/status/1127725608471908352,MichelleRafter
588,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,BrohitTv
589,RipCity,"I can't stop shaking from excitement! My boys did good!!
Happy Mother's Day to all the #RipCity moms out there!!!
#NBAPlayoffs",;;;,;;;,https://twitter.com/i/web/status/1127725625622417408,NikiFalardeau
590,,"🏀 FINAL SCORE THREAD 🏀

CJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Conference Finals! #NBAPlayoffs

#RipCity 100
#MileHighBasketball 96

Evan Turner: 14 PTS
Damian Lillard: 13 PTS, 10 REB, 8 AST
Enes Kanter: 12 PTS, 13 REB ",";CJ McCollum,Denver,Western Conference Finals;;;;Evan Turner;Damian Lillard;Enes Kanter",";CJ McCollum,Denver,Western Conference Finals;;;;Evan Turner;Damian Lillard;Enes Kanter",,TheMid70s
591,"NBAPlayoffs, RipCity","Remember what Charles Barkley said about the Blazers...

#NBAPlayoffs #RipCity 
","Charles Barkley, Blazers;","Charles Barkley, Blazers;",,Seth_thepace
592,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,BasketballAcdm
593,"RipCity, AuthenticFan","Kan we take a selfie 😏

@Enes_Kanter #RipCity #AuthenticFan ",Kan;,Kan;,,80808080P
594,"nbaplayoffs, game7, RipCity",Never been so excited for a flight to San Francisco!!! Enjoy this RIPCITY 🏀❤️#nbaplayoffs #game7 #RipCity,San Francisco;RIPCITY;,San Francisco;RIPCITY;,,Jeff_Curtin
595,,Why does it look like @CJMcCollum was smiling the whole play? 🙂,,,https://twitter.com/nba/status/1127718094456143872,006michaelsamii
596,"RipCity, Portland, blazersnuggets, CJ",Hey Jennifer...where you at now??  #RipCity #Portland #blazersnuggets #CJ,Jennifer;,Jennifer;,,KathyHake
597,,"I’m getting the impression that, with the exception of the Warriors and their fans, the entire Western Conference is on the @trailblazers train now #RIPCITY #NBAPlayoffs 🏀","Warriors, Western Conference","Warriors, Western Conference",https://twitter.com/i/web/status/1127725666349113344,joelandrewwinn
598,,Dubs in 5 Maybe 6,,,,killmKj
599,ripcity,Be the first to define #ripcity at,,,http://tagdef.com/en/tag/ripcity,tagdef
600,RipCity,"The matchup is set.

#RipCity ",;,;,,ashman_daniel
601,RipCity,Mile byeeeeeee. HELL YES #RipCity,;,;,,trausneck
602,,"To celebrate the @trailblazers reaching the Western Conference Finals

I'm gonna rip some vintage Hoops packs!

#RipCity ",Western Conference Finals;Hoops;,Western Conference Finals;Hoops;,https://twitter.com/i/web/status/1127725684015734785,jmswyo
603,RCTID,All three of Portland's top-flight pro sports teams have made their league semifinals in the last nine months. #RCTID #BAONPDX #RipCity,Portland;,Portland;,,dbeffert
604,"GRATEWINFELLAS, HADZOMOJ, RIPCITY",Lehigh BAD MAN #GRATEWINFELLAS #HADZOMOJ #RIPCITY,Lehigh,Lehigh,,karadaradoo
605,,Why does it look like @CJMcCollum was smiling the whole play? 🙂,,,https://twitter.com/nba/status/1127718094456143872,geraldparamio
606,RipCity,@AmaraBaptist Right?! Impossible not to love this dude. #RipCity,;;,;;,,BeauKing
607,RipCity,#RipCity Let's go!,,,,Kuzuri808
608,RipCity,"The matchup is set.

#RipCity ",;,;,,sdhote56
609,"NBAPlayoffs, ripcity, DubNation, WesternConferenceFinals",the family struggle is real #NBAPlayoffs #ripcity #DubNation #WesternConferenceFinals  via @ESPN App,,,"http://www.espn.com/video/clip/_/id/26733361, https://twitter.com/i/web/status/1127725773651972096",Alex_Drude
610,"MileHighBasketball, RipCity","Jamal Murray double-clutches on the tough finish! 

End of Q1 in Game 7:
#MileHighBasketball 29
#RipCity 17

Nikola Jokic: 8 PTS, 4 REB
Gary Harris: 7 PTS, 3 REB, 2 AST

#NBAPlayoffs #NBAonABC ",Jamal Murray;;;;Nikola Jokic;Gary Harris,Jamal Murray;;;;Nikola Jokic;Gary Harris,,SoftBestFeed
611,,BLAZERS,BLAZERS,BLAZERS,,shawnfleek
612,RIpCity,@nuggets showed class after today’s loss. Hard fought battle. Many more to come. #RIpCity,;;;,;;;,,Illek10
613,,"This team, especially Dame, got chastised for their playoff performance last year. Dame's taken more heat for their playoff success over the last few seasons. So happy for the Trail Blazers, buy especially happy for Dame. #RipCity",;;Trail Blazers;,;;Trail Blazers;,https://twitter.com/i/web/status/1127725790018166785,LimoDriverSteve
614,,Thank you Maury!! We love you!,;,;,https://twitter.com/bizballmaury/status/1127717011314724864,NBAObservateur
615,RipCity,What should Stotts do for game 7 - start Zach and Hood or keep everything as is? #RipCity,"Stotts, Zach, Hood;","Stotts, Zach, Hood;",,kelly86547052
616,RipCity,@BleacherReport CJ a cold-blooded assassin. #RipCity,CJ,CJ,,Lawfulneptune
617,RipCity,"CJ dropped 37 PTS and took over late to lead the @trailblazers to the WCF 🔥

#RipCity ","CJ, WCF;","CJ, WCF;",,RAIDERLIFER_
618,"Portland, TrailBlazers, Denver, Nuggets, Game, NBAPlayoffs","#Portland #TrailBlazers vs #Denver #Nuggets - Game 7 - Full #Game Highlights | 2019 #NBAPlayoffs
Portland Trail Blazers vs Denver Nuggets - Spel 7 - Volledige Spel hoogtepunte | 2019 NBA Playoffs
 #TampaBayWantsBasketball  #RipCity #nuggetsnation  #HollyRob","Portland Trail Blazers, Denver Nuggets, 2019 NBA Playoffs;","Portland Trail Blazers, Denver Nuggets, 2019 NBA Playoffs;",,SexMoneyPower
619,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,hermistonsports
620,"NBAplayoffs, RipCity","THE CJ GAME!!!

#NBAplayoffs
#RipCity ",CJ;;,CJ;;,,CLEsportsfan_
621,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,drserven_ESQ
622,,Pipe down young blood. Lady lucc about to run out. Great run though,;Lady lucc;,;Lady lucc;,,Jpatt024
623,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,msginagee007
624,,"CJ McCollum and the @trailblazers win Game 7 to advance to the Western Conference Finals!

Game 1: Tuesday (5/14), 9pm/et, ESPN

#RipCity #NBAPlayoffs ","CJ McCollum, Western Conference Finals;ESPN;","CJ McCollum, Western Conference Finals;ESPN;",,drserven_ESQ
625,"RipCity, Trailblazers",The CJ in his name stands for Clutch Jumper. #RipCity #Trailblazers,"CJ, Clutch Jumper;","CJ, Clutch Jumper;",,ScottIsThatGuy
626,"Game7, RipCity",That race-down block was @KingJames-esque. #Game7 #RipCity,;,;,,KRajah27
627,,"With this celebration, I sincerely and wholeheartedly hope @rodneyhood is okay and recovers quickly from his injury, as this game doesn't even exist without is Game 6 excellence. #ripcity #Westernconferencefinals #PORvsDEN",;,;,https://twitter.com/i/web/status/1127725878949974016,justbeingbeans
628,RipCity,"CJ dropped 37 PTS and took over late to lead the @trailblazers to the WCF 🔥

#RipCity ","CJ, WCF;","CJ, WCF;",,RedHook_Bully
629,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,BitsieTulloch
630,RipCity,"CJ’s smirk when Craig goes sliding. 

#RipCity","CJ, Craig;","CJ, Craig;",,adamstewardmc
631,RipCIty,Mmmmm nuggets have never tasted so good #RipCIty,nuggets,nuggets,,christinadep98
632,RipCity,"Attached Game 1 betting numbers from @SuperBookUSA for Western Conference Finals Game 1. 

Series Price: 

#RipCity +375 
#DubNation -500 ",Western Conference Finals;;;,Western Conference Finals;;;,https://twitter.com/i/web/status/1127725895324708865,Covers
633,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,joerwilkins
634,"DubNation, RipCity",Warriors in 6. #DubNation #RipCity,;,;,,bhaviklathia
